user,session,timepress,timerelease,keycode,keyname
28,13,391,469,97,numpad_1
28,13,813,875,100,numpad_4
28,13,1610,1688,97,numpad_1
28,13,1985,2047,105,numpad_9
28,13,2391,2469,99,numpad_3
28,13,3828,3907,103,numpad_7
28,13,4188,4250,103,numpad_7
28,13,4610,4672,102,numpad_6
28,13,5016,5078,97,numpad_1
28,13,5469,5547,13,enter
28,14,0,78,105,numpad_9
28,14,594,672,97,numpad_1
28,14,1063,1141,100,numpad_4
28,14,1860,1938,97,numpad_1
28,14,2281,2360,105,numpad_9
28,14,2703,2781,99,numpad_3
28,14,3672,3735,103,numpad_7
28,14,4031,4110,103,numpad_7
28,14,4578,4656,102,numpad_6
28,14,5000,5078,97,numpad_1
28,14,6531,6641,13,enter
28,15,0,62,105,numpad_9
28,15,359,422,97,numpad_1
28,15,719,766,100,numpad_4
28,15,1219,1281,97,numpad_1
28,15,1562,1625,105,numpad_9
28,15,1922,1984,99,numpad_3
28,15,2719,2766,103,numpad_7
28,15,3031,3078,103,numpad_7
28,15,3531,3594,102,numpad_6
28,15,3875,3937,97,numpad_1
28,15,4312,4375,13,enter
28,16,0,63,105,numpad_9
28,16,375,453,97,numpad_1
28,16,781,844,100,numpad_4
28,16,1469,1531,97,numpad_1
28,16,1859,1922,105,numpad_9
28,16,2266,2328,99,numpad_3
28,16,2922,2984,103,numpad_7
28,16,3281,3344,103,numpad_7
28,16,3641,3703,102,numpad_6
28,16,4000,4047,97,numpad_1
28,16,4453,4531,13,enter
28,17,0,62,105,numpad_9
28,17,359,422,97,numpad_1
28,17,718,781,100,numpad_4
28,17,1312,1375,97,numpad_1
28,17,1687,1750,105,numpad_9
28,17,2062,2140,99,numpad_3
28,17,2718,2797,103,numpad_7
28,17,3062,3125,103,numpad_7
28,17,3422,3484,102,numpad_6
28,17,3812,3875,97,numpad_1
28,17,4343,4406,13,enter
28,18,0,47,105,numpad_9
28,18,313,375,97,numpad_1
28,18,641,704,100,numpad_4
28,18,1219,1282,97,numpad_1
28,18,1532,1594,105,numpad_9
28,18,1844,1907,99,numpad_3
28,18,2532,2594,103,numpad_7
28,18,2813,2860,103,numpad_7
28,18,3141,3204,102,numpad_6
28,18,3485,3532,97,numpad_1
28,18,3875,3938,13,enter
28,19,0,47,105,numpad_9
28,19,312,359,97,numpad_1
28,19,656,703,100,numpad_4
28,19,1281,1359,97,numpad_1
28,19,1625,1687,105,numpad_9
28,19,1969,2031,99,numpad_3
28,19,3078,3125,103,numpad_7
28,19,3422,3484,103,numpad_7
28,19,3797,3859,102,numpad_6
28,19,4125,4187,97,numpad_1
28,19,4562,4656,13,enter
29,0,0,62,105,numpad_9
29,0,203,281,97,numpad_1
29,0,1076,1170,100,numpad_4
29,0,1529,1622,97,numpad_1
29,0,1716,1810,105,numpad_9
29,0,2184,2246,99,numpad_3
29,0,3011,3073,103,numpad_7
29,0,3167,3229,103,numpad_7
29,0,3541,3619,102,numpad_6
29,0,3744,3806,97,numpad_1
29,0,4072,4134,10,enter
29,1,0,63,105,numpad_9
29,1,219,312,97,numpad_1
29,1,453,531,100,numpad_4
29,1,952,1030,97,numpad_1
29,1,1201,1279,105,numpad_9
29,1,1560,1638,99,numpad_3
29,1,1935,1966,103,numpad_7
29,1,2059,2122,103,numpad_7
29,1,2356,2449,102,numpad_6
29,1,2574,2637,97,numpad_1
29,1,2995,3058,10,enter
29,2,0,78,105,numpad_9
29,2,281,359,97,numpad_1
29,2,515,608,100,numpad_4
29,2,1388,1482,97,numpad_1
29,2,1607,1700,105,numpad_9
29,2,1919,2012,99,numpad_3
29,2,2808,2870,103,numpad_7
29,2,2948,3011,103,numpad_7
29,2,3385,3463,102,numpad_6
29,2,3572,3650,97,numpad_1
29,2,4118,4212,10,enter
29,3,0,78,105,numpad_9
29,3,265,358,97,numpad_1
29,3,483,561,100,numpad_4
29,3,733,826,97,numpad_1
29,3,920,998,105,numpad_9
29,3,1232,1294,99,numpad_3
29,3,1638,1700,103,numpad_7
29,3,1794,1856,103,numpad_7
29,3,2059,2137,102,numpad_6
29,3,2308,2386,97,numpad_1
29,3,2776,2854,10,enter
29,4,0,78,105,numpad_9
29,4,405,468,97,numpad_1
29,4,592,686,100,numpad_4
29,4,1404,1513,97,numpad_1
29,4,1591,1669,105,numpad_9
29,4,1950,2043,99,numpad_3
29,4,2683,2745,103,numpad_7
29,4,2823,2886,103,numpad_7
29,4,3166,3244,102,numpad_6
29,4,3416,3494,97,numpad_1
29,4,4196,4258,10,enter
29,5,0,47,105,numpad_9
29,5,219,297,97,numpad_1
29,5,468,546,100,numpad_4
29,5,1311,1389,97,numpad_1
29,5,1513,1591,105,numpad_9
29,5,1888,1966,99,numpad_3
29,5,2995,3058,103,numpad_7
29,5,3136,3198,103,numpad_7
29,5,3526,3604,102,numpad_6
29,5,3760,3838,97,numpad_1
29,5,4056,4103,10,enter
29,6,0,78,105,numpad_9
29,6,374,468,97,numpad_1
29,6,608,655,100,numpad_4
29,6,1638,1731,97,numpad_1
29,6,1856,1934,105,numpad_9
29,6,2636,2730,99,numpad_3
29,6,3385,3447,103,numpad_7
29,6,3525,3588,103,numpad_7
29,6,3915,3993,102,numpad_6
29,6,4118,4212,97,numpad_1
29,6,5351,5444,10,enter
29,7,0,93,105,numpad_9
29,7,249,327,97,numpad_1
29,7,483,577,100,numpad_4
29,7,1482,1575,97,numpad_1
29,7,1700,1762,105,numpad_9
29,7,2043,2106,99,numpad_3
29,7,2870,2917,103,numpad_7
29,7,2995,3073,103,numpad_7
29,7,3369,3447,102,numpad_6
29,7,3588,3650,97,numpad_1
29,7,3900,3962,10,enter
29,8,0,62,105,numpad_9
29,8,218,296,97,numpad_1
29,8,468,546,100,numpad_4
29,8,1092,1170,97,numpad_1
29,8,1294,1372,105,numpad_9
29,8,1606,1684,99,numpad_3
29,8,1981,2043,103,numpad_7
29,8,2121,2184,103,numpad_7
29,8,2589,2667,102,numpad_6
29,8,3291,3369,97,numpad_1
29,8,3619,3681,10,enter
29,9,0,62,105,numpad_9
29,9,296,374,97,numpad_1
29,9,499,577,100,numpad_4
29,9,874,952,97,numpad_1
29,9,1045,1139,105,numpad_9
29,9,1342,1435,99,numpad_3
29,9,2293,2356,103,numpad_7
29,9,2434,2527,103,numpad_7
29,9,2839,2917,102,numpad_6
29,9,3058,3120,97,numpad_1
29,9,3354,3416,10,enter
29,10,0,47,105,numpad_9
29,10,203,281,97,numpad_1
29,10,422,500,100,numpad_4
29,10,1451,1529,97,numpad_1
29,10,1654,1732,105,numpad_9
29,10,1982,2075,99,numpad_3
29,10,2372,2418,103,numpad_7
29,10,2512,2590,103,numpad_7
29,10,2840,2902,102,numpad_6
29,10,3042,3105,97,numpad_1
29,10,3339,3432,10,enter
29,11,0,63,105,numpad_9
29,11,234,312,97,numpad_1
29,11,546,624,100,numpad_4
29,11,1124,1202,97,numpad_1
29,11,1358,1451,105,numpad_9
29,11,1794,1888,99,numpad_3
29,11,2699,2746,103,numpad_7
29,11,2824,2886,103,numpad_7
29,11,3214,3276,102,numpad_6
29,11,3417,3510,97,numpad_1
29,11,3838,3900,10,enter
29,12,0,62,105,numpad_9
29,12,265,359,97,numpad_1
29,12,702,764,100,numpad_4
29,12,1217,1295,97,numpad_1
29,12,1435,1513,105,numpad_9
29,12,1778,1856,99,numpad_3
29,12,2449,2496,103,numpad_7
29,12,2574,2636,103,numpad_7
29,12,2995,3073,102,numpad_6
29,12,3213,3291,97,numpad_1
29,12,3541,3635,10,enter
29,13,0,63,105,numpad_9
29,13,187,265,97,numpad_1
29,13,390,437,100,numpad_4
29,13,1560,1654,97,numpad_1
29,13,1779,1857,105,numpad_9
29,13,2044,2122,99,numpad_3
29,13,2371,2418,103,numpad_7
29,13,2512,2590,103,numpad_7
29,13,3448,3510,102,numpad_6
29,13,3635,3682,97,numpad_1
29,13,3885,3978,10,enter
29,14,0,62,105,numpad_9
29,14,296,359,97,numpad_1
29,14,499,577,100,numpad_4
29,14,1373,1466,97,numpad_1
29,14,1607,1685,105,numpad_9
29,14,1965,2028,99,numpad_3
29,14,2948,2995,103,numpad_7
29,14,3089,3167,103,numpad_7
29,14,3463,3541,102,numpad_6
29,14,3666,3728,97,numpad_1
29,14,3947,4040,10,enter
29,15,0,78,105,numpad_9
29,15,234,312,97,numpad_1
29,15,702,764,100,numpad_4
29,15,1466,1576,97,numpad_1
29,15,1966,2044,105,numpad_9
29,15,2980,3026,99,numpad_3
29,15,3416,3463,103,numpad_7
29,15,3572,3604,103,numpad_7
29,15,3853,3916,102,numpad_6
29,15,4072,4165,97,numpad_1
29,15,4415,4462,10,enter
29,16,0,94,105,numpad_9
29,16,265,343,97,numpad_1
29,16,1248,1357,100,numpad_4
29,16,1997,2075,97,numpad_1
29,16,2262,2324,105,numpad_9
29,16,2824,2902,99,numpad_3
29,16,3494,3541,103,numpad_7
29,16,3619,3682,103,numpad_7
29,16,4056,4118,102,numpad_6
29,16,4243,4321,97,numpad_1
29,16,4555,4633,10,enter
29,17,0,62,105,numpad_9
29,17,218,296,97,numpad_1
29,17,436,530,100,numpad_4
29,17,748,826,97,numpad_1
29,17,936,1014,105,numpad_9
29,17,1216,1294,99,numpad_3
29,17,1591,1653,103,numpad_7
29,17,1731,1794,103,numpad_7
29,17,1996,2090,102,numpad_6
29,17,2184,2262,97,numpad_1
29,17,2480,2542,10,enter
29,18,0,62,105,numpad_9
29,18,202,280,97,numpad_1
29,18,436,483,100,numpad_4
29,18,1310,1388,97,numpad_1
29,18,1528,1575,105,numpad_9
29,18,1825,1918,99,numpad_3
29,18,2246,2262,103,numpad_7
29,18,2340,2433,103,numpad_7
29,18,4071,4134,102,numpad_6
29,18,4274,4368,97,numpad_1
29,18,4633,4695,10,enter
29,19,0,62,105,numpad_9
29,19,234,312,97,numpad_1
29,19,437,499,100,numpad_4
29,19,873,951,97,numpad_1
29,19,1061,1154,105,numpad_9
29,19,1404,1482,99,numpad_3
29,19,1981,2043,103,numpad_7
29,19,2121,2184,103,numpad_7
29,19,2496,2574,102,numpad_6
29,19,2714,2777,97,numpad_1
29,19,3869,3962,10,enter
